route_id,direction_id,trip_id,arrival_time,departure_time,stop_id,stop_sequence,dwell,travel_time,dwell_min,dwell_max,stop_name
AGL,0,AGL_MonFri_0,6:00:00,,AG18,1,18,0,,,AMPANG
AGL,0,AGL_Sat_0,6:00:00,,AG18,1,18,0,,,AMPANG
AGL,0,AGL_Sun_0,6:00:00,,AG18,1,18,0,,,AMPANG
AGL,0,AGL_MonFri_0,0,,AG17,2,18,105,,,CAHAYA
AGL,0,AGL_Sat_0,0,,AG17,2,18,105,,,CAHAYA
AGL,0,AGL_Sun_0,0,,AG17,2,18,105,,,CAHAYA
AGL,0,AGL_MonFri_0,0,,AG16,3,18,54,,,CEMPAKA
AGL,0,AGL_Sat_0,0,,AG16,3,18,54,,,CEMPAKA
AGL,0,AGL_Sun_0,0,,AG16,3,18,54,,,CEMPAKA
AGL,0,AGL_MonFri_0,0,,AG15,4,18,70,,,PANDAN INDAH
AGL,0,AGL_Sat_0,0,,AG15,4,18,70,,,PANDAN INDAH
AGL,0,AGL_Sun_0,0,,AG15,4,18,70,,,PANDAN INDAH
AGL,0,AGL_MonFri_0,0,,AG14,5,18,80,,,PANDAN JAYA
AGL,0,AGL_Sat_0,0,,AG14,5,18,80,,,PANDAN JAYA
AGL,0,AGL_Sun_0,0,,AG14,5,18,80,,,PANDAN JAYA
AGL,0,AGL_MonFri_0,0,,AG13,6,18,109,,,MALURI
AGL,0,AGL_Sat_0,0,,AG13,6,18,109,,,MALURI
AGL,0,AGL_Sun_0,0,,AG13,6,18,109,,,MALURI
AGL,0,AGL_MonFri_0,0,,AG12,7,18,83,,,MIHARJA
AGL,0,AGL_Sat_0,0,,AG12,7,18,83,,,MIHARJA
AGL,0,AGL_Sun_0,0,,AG12,7,18,83,,,MIHARJA
AGL,0,AGL_MonFri_0,0,,AG11,8,18,82,,,CHAN SOW LIN
AGL,0,AGL_Sat_0,0,,AG11,8,18,82,,,CHAN SOW LIN
AGL,0,AGL_Sun_0,0,,AG11,8,18,82,,,CHAN SOW LIN
AGL,0,AGL_MonFri_0,0,,AG10,9,18,87,,,PUDU
AGL,0,AGL_Sat_0,0,,AG10,9,18,87,,,PUDU
AGL,0,AGL_Sun_0,0,,AG10,9,18,87,,,PUDU
AGL,0,AGL_MonFri_0,0,,AG9,10,18,73,,,HANG TUAH
AGL,0,AGL_Sat_0,0,,AG9,10,18,73,,,HANG TUAH
AGL,0,AGL_Sun_0,0,,AG9,10,18,73,,,HANG TUAH
AGL,0,AGL_MonFri_0,0,,AG8,11,18,66,,,PLAZA RAKYAT
AGL,0,AGL_Sat_0,0,,AG8,11,18,66,,,PLAZA RAKYAT
AGL,0,AGL_Sun_0,0,,AG8,11,18,66,,,PLAZA RAKYAT
AGL,0,AGL_MonFri_0,0,,AG7,12,18,92,,,MASJID JAMEK
AGL,0,AGL_Sat_0,0,,AG7,12,18,92,,,MASJID JAMEK
AGL,0,AGL_Sun_0,0,,AG7,12,18,92,,,MASJID JAMEK
AGL,0,AGL_MonFri_0,0,,AG6,13,18,95,,,BANDARAYA
AGL,0,AGL_Sat_0,0,,AG6,13,18,95,,,BANDARAYA
AGL,0,AGL_Sun_0,0,,AG6,13,18,95,,,BANDARAYA
AGL,0,AGL_MonFri_0,0,,AG5,14,18,69,,,SULTAN ISMAIL
AGL,0,AGL_Sat_0,0,,AG5,14,18,69,,,SULTAN ISMAIL
AGL,0,AGL_Sun_0,0,,AG5,14,18,69,,,SULTAN ISMAIL
AGL,0,AGL_MonFri_0,0,,AG4,15,18,70,,,PWTC
AGL,0,AGL_Sat_0,0,,AG4,15,18,70,,,PWTC
AGL,0,AGL_Sun_0,0,,AG4,15,18,70,,,PWTC
AGL,0,AGL_MonFri_0,0,,AG3,16,18,85,,,TITIWANGSA
AGL,0,AGL_Sat_0,0,,AG3,16,18,85,,,TITIWANGSA
AGL,0,AGL_Sun_0,0,,AG3,16,18,85,,,TITIWANGSA
AGL,0,AGL_MonFri_0,0,,AG2,17,18,62,,,SENTUL
AGL,0,AGL_Sat_0,0,,AG2,17,18,62,,,SENTUL
AGL,0,AGL_Sun_0,0,,AG2,17,18,62,,,SENTUL
AGL,0,AGL_MonFri_0,0,,AG1,18,18,79,,,SENTUL TIMUR
AGL,0,AGL_Sat_0,0,,AG1,18,18,79,,,SENTUL TIMUR
AGL,0,AGL_Sun_0,0,,AG1,18,18,79,,,SENTUL TIMUR
AGL,1,AGL_MonFri_1,6:00:00,,AG1,1,18,0,,,SENTUL TIMUR
AGL,1,AGL_Sat_1,6:00:00,,AG1,1,18,0,,,SENTUL TIMUR
AGL,1,AGL_Sun_1,6:00:00,,AG1,1,18,0,,,SENTUL TIMUR
AGL,1,AGL_MonFri_1,0,,AG2,2,18,79,,,SENTUL
AGL,1,AGL_Sat_1,0,,AG2,2,18,79,,,SENTUL
AGL,1,AGL_Sun_1,0,,AG2,2,18,79,,,SENTUL
AGL,1,AGL_MonFri_1,0,,AG3,3,18,62,,,TITIWANGSA
AGL,1,AGL_Sat_1,0,,AG3,3,18,62,,,TITIWANGSA
AGL,1,AGL_Sun_1,0,,AG3,3,18,62,,,TITIWANGSA
AGL,1,AGL_MonFri_1,0,,AG4,4,18,85,,,PWTC
AGL,1,AGL_Sat_1,0,,AG4,4,18,85,,,PWTC
AGL,1,AGL_Sun_1,0,,AG4,4,18,85,,,PWTC
AGL,1,AGL_MonFri_1,0,,AG5,5,18,70,,,SULTAN ISMAIL
AGL,1,AGL_Sat_1,0,,AG5,5,18,70,,,SULTAN ISMAIL
AGL,1,AGL_Sun_1,0,,AG5,5,18,70,,,SULTAN ISMAIL
AGL,1,AGL_MonFri_1,0,,AG6,6,18,69,,,BANDARAYA
AGL,1,AGL_Sat_1,0,,AG6,6,18,69,,,BANDARAYA
AGL,1,AGL_Sun_1,0,,AG6,6,18,69,,,BANDARAYA
AGL,1,AGL_MonFri_1,0,,AG7,7,18,95,,,MASJID JAMEK
AGL,1,AGL_Sat_1,0,,AG7,7,18,95,,,MASJID JAMEK
AGL,1,AGL_Sun_1,0,,AG7,7,18,95,,,MASJID JAMEK
AGL,1,AGL_MonFri_1,0,,AG8,8,18,92,,,PLAZA RAKYAT
AGL,1,AGL_Sat_1,0,,AG8,8,18,92,,,PLAZA RAKYAT
AGL,1,AGL_Sun_1,0,,AG8,8,18,92,,,PLAZA RAKYAT
AGL,1,AGL_MonFri_1,0,,AG9,9,18,66,,,HANG TUAH
AGL,1,AGL_Sat_1,0,,AG9,9,18,66,,,HANG TUAH
AGL,1,AGL_Sun_1,0,,AG9,9,18,66,,,HANG TUAH
AGL,1,AGL_MonFri_1,0,,AG10,10,18,73,,,PUDU
AGL,1,AGL_Sat_1,0,,AG10,10,18,73,,,PUDU
AGL,1,AGL_Sun_1,0,,AG10,10,18,73,,,PUDU
AGL,1,AGL_MonFri_1,0,,AG11,11,18,87,,,CHAN SOW LIN
AGL,1,AGL_Sat_1,0,,AG11,11,18,87,,,CHAN SOW LIN
AGL,1,AGL_Sun_1,0,,AG11,11,18,87,,,CHAN SOW LIN
AGL,1,AGL_MonFri_1,0,,AG12,12,18,76,,,MIHARJA
AGL,1,AGL_Sat_1,0,,AG12,12,18,76,,,MIHARJA
AGL,1,AGL_Sun_1,0,,AG12,12,18,76,,,MIHARJA
AGL,1,AGL_MonFri_1,0,,AG13,13,18,86,,,MALURI
AGL,1,AGL_Sat_1,0,,AG13,13,18,86,,,MALURI
AGL,1,AGL_Sun_1,0,,AG13,13,18,86,,,MALURI
AGL,1,AGL_MonFri_1,0,,AG14,14,18,108,,,PANDAN JAYA
AGL,1,AGL_Sat_1,0,,AG14,14,18,108,,,PANDAN JAYA
AGL,1,AGL_Sun_1,0,,AG14,14,18,108,,,PANDAN JAYA
AGL,1,AGL_MonFri_1,0,,AG15,15,18,81,,,PANDAN INDAH
AGL,1,AGL_Sat_1,0,,AG15,15,18,81,,,PANDAN INDAH
AGL,1,AGL_Sun_1,0,,AG15,15,18,81,,,PANDAN INDAH
AGL,1,AGL_MonFri_1,0,,AG16,16,18,72,,,CEMPAKA
AGL,1,AGL_Sat_1,0,,AG16,16,18,72,,,CEMPAKA
AGL,1,AGL_Sun_1,0,,AG16,16,18,72,,,CEMPAKA
AGL,1,AGL_MonFri_1,0,,AG17,17,18,56,,,CAHAYA
AGL,1,AGL_Sat_1,0,,AG17,17,18,56,,,CAHAYA
AGL,1,AGL_Sun_1,0,,AG17,17,18,56,,,CAHAYA
AGL,1,AGL_MonFri_1,0,,AG18,18,18,119,,,AMPANG
AGL,1,AGL_Sat_1,0,,AG18,18,18,119,,,AMPANG
AGL,1,AGL_Sun_1,0,,AG18,18,18,119,,,AMPANG
KJL,0,KJL_MonFri_0,6:00:00,,KJ37,1,15,0,7,30,PUTRA HEIGHTS
KJL,0,KJL_Sat_0,6:00:00,,KJ37,1,15,0,7,30,PUTRA HEIGHTS
KJL,0,KJL_Sun_0,6:00:00,,KJ37,1,15,0,7,30,PUTRA HEIGHTS
KJL,0,KJL_MonFri_0,0,,KJ36,2,15,181,7,30,SUBANG ALAM
KJL,0,KJL_Sat_0,0,,KJ36,2,15,181,7,30,SUBANG ALAM
KJL,0,KJL_Sun_0,0,,KJ36,2,15,181,7,30,SUBANG ALAM
KJL,0,KJL_MonFri_0,0,,KJ35,3,15,144,7,30,ALAM MEGAH
KJL,0,KJL_Sat_0,0,,KJ35,3,15,144,7,30,ALAM MEGAH
KJL,0,KJL_Sun_0,0,,KJ35,3,15,144,7,30,ALAM MEGAH
KJL,0,KJL_MonFri_0,0,,KJ34,4,15,219,7,30,USJ 21
KJL,0,KJL_Sat_0,0,,KJ34,4,15,219,7,30,USJ 21
KJL,0,KJL_Sun_0,0,,KJ34,4,15,219,7,30,USJ 21
KJL,0,KJL_MonFri_0,0,,KJ33,5,15,138,7,30,WAWASAN
KJL,0,KJL_Sat_0,0,,KJ33,5,15,138,7,30,WAWASAN
KJL,0,KJL_Sun_0,0,,KJ33,5,15,138,7,30,WAWASAN
KJL,0,KJL_MonFri_0,0,,KJ32,6,15,150,7,30,TAIPAN
KJL,0,KJL_Sat_0,0,,KJ32,6,15,150,7,30,TAIPAN
KJL,0,KJL_Sun_0,0,,KJ32,6,15,150,7,30,TAIPAN
KJL,0,KJL_MonFri_0,0,,KJ31,7,15,110,7,30,USJ 7
KJL,0,KJL_Sat_0,0,,KJ31,7,15,110,7,30,USJ 7
KJL,0,KJL_Sun_0,0,,KJ31,7,15,110,7,30,USJ 7
KJL,0,KJL_MonFri_0,0,,KJ30,8,15,250,7,30,SS 18
KJL,0,KJL_Sat_0,0,,KJ30,8,15,250,7,30,SS 18
KJL,0,KJL_Sun_0,0,,KJ30,8,15,250,7,30,SS 18
KJL,0,KJL_MonFri_0,0,,KJ29,9,15,114,7,30,SS 15
KJL,0,KJL_Sat_0,0,,KJ29,9,15,114,7,30,SS 15
KJL,0,KJL_Sun_0,0,,KJ29,9,15,114,7,30,SS 15
KJL,0,KJL_MonFri_0,0,,KJ28,10,15,183,7,30,SUBANG JAYA
KJL,0,KJL_Sat_0,0,,KJ28,10,15,183,7,30,SUBANG JAYA
KJL,0,KJL_Sun_0,0,,KJ28,10,15,183,7,30,SUBANG JAYA
KJL,0,KJL_MonFri_0,0,,KJ27,11,15,196,7,30,CGC GLENMARIE
KJL,0,KJL_Sat_0,0,,KJ27,11,15,196,7,30,CGC GLENMARIE
KJL,0,KJL_Sun_0,0,,KJ27,11,15,196,7,30,CGC GLENMARIE
KJL,0,KJL_MonFri_0,0,,KJ26,12,15,172,7,30,ARA DAMANSARA
KJL,0,KJL_Sat_0,0,,KJ26,12,15,172,7,30,ARA DAMANSARA
KJL,0,KJL_Sun_0,0,,KJ26,12,15,172,7,30,ARA DAMANSARA
KJL,0,KJL_MonFri_0,0,,KJ25,13,15,95,7,30,LEMBAH SUBANG
KJL,0,KJL_Sat_0,0,,KJ25,13,15,95,7,30,LEMBAH SUBANG
KJL,0,KJL_Sun_0,0,,KJ25,13,15,95,7,30,LEMBAH SUBANG
KJL,0,KJL_MonFri_0,0,,KJ24,14,15,153,7,30,KELANA JAYA
KJL,0,KJL_Sat_0,0,,KJ24,14,15,153,7,30,KELANA JAYA
KJL,0,KJL_Sun_0,0,,KJ24,14,15,153,7,30,KELANA JAYA
KJL,0,KJL_MonFri_0,0,,KJ23,15,15,117,7,30,TAMAN BAHAGIA
KJL,0,KJL_Sat_0,0,,KJ23,15,15,117,7,30,TAMAN BAHAGIA
KJL,0,KJL_Sun_0,0,,KJ23,15,15,117,7,30,TAMAN BAHAGIA
KJL,0,KJL_MonFri_0,0,,KJ22,16,15,135,7,30,TAMAN PARAMOUNT
KJL,0,KJL_Sat_0,0,,KJ22,16,15,135,7,30,TAMAN PARAMOUNT
KJL,0,KJL_Sun_0,0,,KJ22,16,15,135,7,30,TAMAN PARAMOUNT
KJL,0,KJL_MonFri_0,0,,KJ21,17,15,146,7,30,ASIA JAYA
KJL,0,KJL_Sat_0,0,,KJ21,17,15,146,7,30,ASIA JAYA
KJL,0,KJL_Sun_0,0,,KJ21,17,15,146,7,30,ASIA JAYA
KJL,0,KJL_MonFri_0,0,,KJ20,18,15,99,7,30,TAMAN JAYA
KJL,0,KJL_Sat_0,0,,KJ20,18,15,99,7,30,TAMAN JAYA
KJL,0,KJL_Sun_0,0,,KJ20,18,15,99,7,30,TAMAN JAYA
KJL,0,KJL_MonFri_0,0,,KJ19,19,17,211,7,30,UNIVERSITI
KJL,0,KJL_Sat_0,0,,KJ19,19,17,211,7,30,UNIVERSITI
KJL,0,KJL_Sun_0,0,,KJ19,19,17,211,7,30,UNIVERSITI
KJL,0,KJL_MonFri_0,0,,KJ18,20,17,112,7,30,KERINCHI
KJL,0,KJL_Sat_0,0,,KJ18,20,17,112,7,30,KERINCHI
KJL,0,KJL_Sun_0,0,,KJ18,20,17,112,7,30,KERINCHI
KJL,0,KJL_MonFri_0,0,,KJ17,21,18,112,7,30,ABDULLAH HUKUM
KJL,0,KJL_Sat_0,0,,KJ17,21,18,112,7,30,ABDULLAH HUKUM
KJL,0,KJL_Sun_0,0,,KJ17,21,18,112,7,30,ABDULLAH HUKUM
KJL,0,KJL_MonFri_0,0,,KJ16,22,17,143,10,40,BANK RAKYAT BANGSAR
KJL,0,KJL_Sat_0,0,,KJ16,22,17,143,10,40,BANK RAKYAT BANGSAR
KJL,0,KJL_Sun_0,0,,KJ16,22,17,143,10,40,BANK RAKYAT BANGSAR
KJL,0,KJL_MonFri_0,0,,KJ15,23,35,146,15,45,KL SENTRAL
KJL,0,KJL_Sat_0,0,,KJ15,23,35,146,15,45,KL SENTRAL
KJL,0,KJL_Sun_0,0,,KJ15,23,35,146,15,45,KL SENTRAL
KJL,0,KJL_MonFri_0,0,,KJ14,24,35,179,15,45,PASAR SENI
KJL,0,KJL_Sat_0,0,,KJ14,24,35,179,15,45,PASAR SENI
KJL,0,KJL_Sun_0,0,,KJ14,24,35,179,15,45,PASAR SENI
KJL,0,KJL_MonFri_0,0,,KJ13,25,35,146,15,45,MASJID JAMEK
KJL,0,KJL_Sat_0,0,,KJ13,25,35,146,15,45,MASJID JAMEK
KJL,0,KJL_Sun_0,0,,KJ13,25,35,146,15,45,MASJID JAMEK
KJL,0,KJL_MonFri_0,0,,KJ12,26,15,119,7,30,DANG WANGI
KJL,0,KJL_Sat_0,0,,KJ12,26,15,119,7,30,DANG WANGI
KJL,0,KJL_Sun_0,0,,KJ12,26,15,119,7,30,DANG WANGI
KJL,0,KJL_MonFri_0,0,,KJ11,27,15,99,7,30,KAMPUNG BARU
KJL,0,KJL_Sat_0,0,,KJ11,27,15,99,7,30,KAMPUNG BARU
KJL,0,KJL_Sun_0,0,,KJ11,27,15,99,7,30,KAMPUNG BARU
KJL,0,KJL_MonFri_0,0,,KJ10,28,35,133,15,30,KLCC
KJL,0,KJL_Sat_0,0,,KJ10,28,35,133,15,30,KLCC
KJL,0,KJL_Sun_0,0,,KJ10,28,35,133,15,30,KLCC
KJL,0,KJL_MonFri_0,0,,KJ9,29,35,115,15,30,AMPANG PARK
KJL,0,KJL_Sat_0,0,,KJ9,29,35,115,15,30,AMPANG PARK
KJL,0,KJL_Sun_0,0,,KJ9,29,35,115,15,30,AMPANG PARK
KJL,0,KJL_MonFri_0,0,,KJ8,30,15,116,7,30,DAMAI
KJL,0,KJL_Sat_0,0,,KJ8,30,15,116,7,30,DAMAI
KJL,0,KJL_Sun_0,0,,KJ8,30,15,116,7,30,DAMAI
KJL,0,KJL_MonFri_0,0,,KJ7,31,15,111,7,30,"DATO' KERAMAT"
KJL,0,KJL_Sat_0,0,,KJ7,31,15,111,7,30,"DATO' KERAMAT"
KJL,0,KJL_Sun_0,0,,KJ7,31,15,111,7,30,"DATO' KERAMAT"
KJL,0,KJL_MonFri_0,0,,KJ6,32,15,100,7,30,JELATEK
KJL,0,KJL_Sat_0,0,,KJ6,32,15,100,7,30,JELATEK
KJL,0,KJL_Sun_0,0,,KJ6,32,15,100,7,30,JELATEK
KJL,0,KJL_MonFri_0,0,,KJ5,33,15,104,7,30,SETIAWANGSA
KJL,0,KJL_Sat_0,0,,KJ5,33,15,104,7,30,SETIAWANGSA
KJL,0,KJL_Sun_0,0,,KJ5,33,15,104,7,30,SETIAWANGSA
KJL,0,KJL_MonFri_0,0,,KJ4,34,15,250,7,30,SRI RAMPAI
KJL,0,KJL_Sat_0,0,,KJ4,34,15,250,7,30,SRI RAMPAI
KJL,0,KJL_Sun_0,0,,KJ4,34,15,250,7,30,SRI RAMPAI
KJL,0,KJL_MonFri_0,0,,KJ3,35,15,127,7,30,WANGSA MAJU
KJL,0,KJL_Sat_0,0,,KJ3,35,15,127,7,30,WANGSA MAJU
KJL,0,KJL_Sun_0,0,,KJ3,35,15,127,7,30,WANGSA MAJU
KJL,0,KJL_MonFri_0,0,,KJ2,36,15,163,7,30,TAMAN MELATI
KJL,0,KJL_Sat_0,0,,KJ2,36,15,163,7,30,TAMAN MELATI
KJL,0,KJL_Sun_0,0,,KJ2,36,15,163,7,30,TAMAN MELATI
KJL,0,KJL_MonFri_0,0,,KJ1,37,15,143,7,30,GOMBAK
KJL,0,KJL_Sat_0,0,,KJ1,37,15,143,7,30,GOMBAK
KJL,0,KJL_Sun_0,0,,KJ1,37,15,143,7,30,GOMBAK
KJL,1,KJL_MonFri_1,6:00:00,,KJ1,1,15,0,7,30,GOMBAK
KJL,1,KJL_Sat_1,6:00:00,,KJ1,1,15,0,7,30,GOMBAK
KJL,1,KJL_Sun_1,6:00:00,,KJ1,1,15,0,7,30,GOMBAK
KJL,1,KJL_MonFri_1,0,,KJ2,2,15,155,7,30,TAMAN MELATI
KJL,1,KJL_Sat_1,0,,KJ2,2,15,155,7,30,TAMAN MELATI
KJL,1,KJL_Sun_1,0,,KJ2,2,15,155,7,30,TAMAN MELATI
KJL,1,KJL_MonFri_1,0,,KJ3,3,15,160,7,30,WANGSA MAJU
KJL,1,KJL_Sat_1,0,,KJ3,3,15,160,7,30,WANGSA MAJU
KJL,1,KJL_Sun_1,0,,KJ3,3,15,160,7,30,WANGSA MAJU
KJL,1,KJL_MonFri_1,0,,KJ4,4,15,109,7,30,SRI RAMPAI
KJL,1,KJL_Sat_1,0,,KJ4,4,15,109,7,30,SRI RAMPAI
KJL,1,KJL_Sun_1,0,,KJ4,4,15,109,7,30,SRI RAMPAI
KJL,1,KJL_MonFri_1,0,,KJ5,5,15,255,7,30,SETIAWANGSA
KJL,1,KJL_Sat_1,0,,KJ5,5,15,255,7,30,SETIAWANGSA
KJL,1,KJL_Sun_1,0,,KJ5,5,15,255,7,30,SETIAWANGSA
KJL,1,KJL_MonFri_1,0,,KJ6,6,15,111,7,30,JELATEK
KJL,1,KJL_Sat_1,0,,KJ6,6,15,111,7,30,JELATEK
KJL,1,KJL_Sun_1,0,,KJ6,6,15,111,7,30,JELATEK
KJL,1,KJL_MonFri_1,0,,KJ7,7,15,102,7,30,"DATO' KERAMAT"
KJL,1,KJL_Sat_1,0,,KJ7,7,15,102,7,30,"DATO' KERAMAT"
KJL,1,KJL_Sun_1,0,,KJ7,7,15,102,7,30,"DATO' KERAMAT"
KJL,1,KJL_MonFri_1,0,,KJ8,8,35,112,15,45,DAMAI
KJL,1,KJL_Sat_1,0,,KJ8,8,35,112,15,45,DAMAI
KJL,1,KJL_Sun_1,0,,KJ8,8,35,112,15,45,DAMAI
KJL,1,KJL_MonFri_1,0,,KJ9,9,35,138,15,45,AMPANG PARK
KJL,1,KJL_Sat_1,0,,KJ9,9,35,138,15,45,AMPANG PARK
KJL,1,KJL_Sun_1,0,,KJ9,9,35,138,15,45,AMPANG PARK
KJL,1,KJL_MonFri_1,0,,KJ10,10,15,115,7,30,KLCC
KJL,1,KJL_Sat_1,0,,KJ10,10,15,115,7,30,KLCC
KJL,1,KJL_Sun_1,0,,KJ10,10,15,115,7,30,KLCC
KJL,1,KJL_MonFri_1,0,,KJ11,11,15,114,7,30,KAMPUNG BARU
KJL,1,KJL_Sat_1,0,,KJ11,11,15,114,7,30,KAMPUNG BARU
KJL,1,KJL_Sun_1,0,,KJ11,11,15,114,7,30,KAMPUNG BARU
KJL,1,KJL_MonFri_1,0,,KJ12,12,35,97,15,45,DANG WANGI
KJL,1,KJL_Sat_1,0,,KJ12,12,35,97,15,45,DANG WANGI
KJL,1,KJL_Sun_1,0,,KJ12,12,35,97,15,45,DANG WANGI
KJL,1,KJL_MonFri_1,0,,KJ13,13,35,141,15,45,MASJID JAMEK
KJL,1,KJL_Sat_1,0,,KJ13,13,35,141,15,45,MASJID JAMEK
KJL,1,KJL_Sun_1,0,,KJ13,13,35,141,15,45,MASJID JAMEK
KJL,1,KJL_MonFri_1,0,,KJ14,14,35,147,15,45,PASAR SENI
KJL,1,KJL_Sat_1,0,,KJ14,14,35,147,15,45,PASAR SENI
KJL,1,KJL_Sun_1,0,,KJ14,14,35,147,15,45,PASAR SENI
KJL,1,KJL_MonFri_1,0,,KJ15,15,19,173,10,40,KL SENTRAL
KJL,1,KJL_Sat_1,0,,KJ15,15,19,173,10,40,KL SENTRAL
KJL,1,KJL_Sun_1,0,,KJ15,15,19,173,10,40,KL SENTRAL
KJL,1,KJL_MonFri_1,0,,KJ16,16,17,123,7,30,BANK RAKYAT BANGSAR
KJL,1,KJL_Sat_1,0,,KJ16,16,17,123,7,30,BANK RAKYAT BANGSAR
KJL,1,KJL_Sun_1,0,,KJ16,16,17,123,7,30,BANK RAKYAT BANGSAR
KJL,1,KJL_MonFri_1,0,,KJ17,17,17,135,7,30,ABDULLAH HUKUM
KJL,1,KJL_Sat_1,0,,KJ17,17,17,135,7,30,ABDULLAH HUKUM
KJL,1,KJL_Sun_1,0,,KJ17,17,17,135,7,30,ABDULLAH HUKUM
KJL,1,KJL_MonFri_1,0,,KJ18,18,16,112,7,30,KERINCHI
KJL,1,KJL_Sat_1,0,,KJ18,18,16,112,7,30,KERINCHI
KJL,1,KJL_Sun_1,0,,KJ18,18,16,112,7,30,KERINCHI
KJL,1,KJL_MonFri_1,0,,KJ19,19,15,108,7,30,UNIVERSITI
KJL,1,KJL_Sat_1,0,,KJ19,19,15,108,7,30,UNIVERSITI
KJL,1,KJL_Sun_1,0,,KJ19,19,15,108,7,30,UNIVERSITI
KJL,1,KJL_MonFri_1,0,,KJ20,20,15,202,7,30,TAMAN JAYA
KJL,1,KJL_Sat_1,0,,KJ20,20,15,202,7,30,TAMAN JAYA
KJL,1,KJL_Sun_1,0,,KJ20,20,15,202,7,30,TAMAN JAYA
KJL,1,KJL_MonFri_1,0,,KJ21,21,15,99,7,30,ASIA JAYA
KJL,1,KJL_Sat_1,0,,KJ21,21,15,99,7,30,ASIA JAYA
KJL,1,KJL_Sun_1,0,,KJ21,21,15,99,7,30,ASIA JAYA
KJL,1,KJL_MonFri_1,0,,KJ22,22,15,145,7,30,TAMAN PARAMOUNT
KJL,1,KJL_Sat_1,0,,KJ22,22,15,145,7,30,TAMAN PARAMOUNT
KJL,1,KJL_Sun_1,0,,KJ22,22,15,145,7,30,TAMAN PARAMOUNT
KJL,1,KJL_MonFri_1,0,,KJ23,23,15,131,7,30,TAMAN BAHAGIA
KJL,1,KJL_Sat_1,0,,KJ23,23,15,131,7,30,TAMAN BAHAGIA
KJL,1,KJL_Sun_1,0,,KJ23,23,15,131,7,30,TAMAN BAHAGIA
KJL,1,KJL_MonFri_1,0,,KJ24,24,15,178,7,30,KELANA JAYA
KJL,1,KJL_Sat_1,0,,KJ24,24,15,178,7,30,KELANA JAYA
KJL,1,KJL_Sun_1,0,,KJ24,24,15,178,7,30,KELANA JAYA
KJL,1,KJL_MonFri_1,0,,KJ25,25,15,155,7,30,LEMBAH SUBANG
KJL,1,KJL_Sat_1,0,,KJ25,25,15,155,7,30,LEMBAH SUBANG
KJL,1,KJL_Sun_1,0,,KJ25,25,15,155,7,30,LEMBAH SUBANG
KJL,1,KJL_MonFri_1,0,,KJ26,26,15,93,7,30,ARA DAMANSARA
KJL,1,KJL_Sat_1,0,,KJ26,26,15,93,7,30,ARA DAMANSARA
KJL,1,KJL_Sun_1,0,,KJ26,26,15,93,7,30,ARA DAMANSARA
KJL,1,KJL_MonFri_1,0,,KJ27,27,15,151,7,30,CGC GLENMARIE
KJL,1,KJL_Sat_1,0,,KJ27,27,15,151,7,30,CGC GLENMARIE
KJL,1,KJL_Sun_1,0,,KJ27,27,15,151,7,30,CGC GLENMARIE
KJL,1,KJL_MonFri_1,0,,KJ28,28,15,159,7,30,SUBANG JAYA
KJL,1,KJL_Sat_1,0,,KJ28,28,15,159,7,30,SUBANG JAYA
KJL,1,KJL_Sun_1,0,,KJ28,28,15,159,7,30,SUBANG JAYA
KJL,1,KJL_MonFri_1,0,,KJ29,29,15,185,7,30,SS 15
KJL,1,KJL_Sat_1,0,,KJ29,29,15,185,7,30,SS 15
KJL,1,KJL_Sun_1,0,,KJ29,29,15,185,7,30,SS 15
KJL,1,KJL_MonFri_1,0,,KJ30,30,15,124,7,30,SS 18
KJL,1,KJL_Sat_1,0,,KJ30,30,15,124,7,30,SS 18
KJL,1,KJL_Sun_1,0,,KJ30,30,15,124,7,30,SS 18
KJL,1,KJL_MonFri_1,0,,KJ31,31,15,254,7,30,USJ 7
KJL,1,KJL_Sat_1,0,,KJ31,31,15,254,7,30,USJ 7
KJL,1,KJL_Sun_1,0,,KJ31,31,15,254,7,30,USJ 7
KJL,1,KJL_MonFri_1,0,,KJ32,32,15,113,7,30,TAIPAN
KJL,1,KJL_Sat_1,0,,KJ32,32,15,113,7,30,TAIPAN
KJL,1,KJL_Sun_1,0,,KJ32,32,15,113,7,30,TAIPAN
KJL,1,KJL_MonFri_1,0,,KJ33,33,15,155,7,30,WAWASAN
KJL,1,KJL_Sat_1,0,,KJ33,33,15,155,7,30,WAWASAN
KJL,1,KJL_Sun_1,0,,KJ33,33,15,155,7,30,WAWASAN
KJL,1,KJL_MonFri_1,0,,KJ34,34,15,138,7,30,USJ 21
KJL,1,KJL_Sat_1,0,,KJ34,34,15,138,7,30,USJ 21
KJL,1,KJL_Sun_1,0,,KJ34,34,15,138,7,30,USJ 21
KJL,1,KJL_MonFri_1,0,,KJ35,35,15,219,7,30,ALAM MEGAH
KJL,1,KJL_Sat_1,0,,KJ35,35,15,219,7,30,ALAM MEGAH
KJL,1,KJL_Sun_1,0,,KJ35,35,15,219,7,30,ALAM MEGAH
KJL,1,KJL_MonFri_1,0,,KJ36,36,15,149,7,30,SUBANG ALAM
KJL,1,KJL_Sat_1,0,,KJ36,36,15,149,7,30,SUBANG ALAM
KJL,1,KJL_Sun_1,0,,KJ36,36,15,149,7,30,SUBANG ALAM
KJL,1,KJL_MonFri_1,0,,KJ37,37,15,182,7,30,PUTRA HEIGHTS
